Gait Up - Physilog data export
Created on: 1990-06-16 17:54:44
Total data points: 10825

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
90.50781,243.86597,32.34863,-3.20435,0.31909,-0.53711,0.73633,,-0.34049,0.39380,-0.62240,-0.58447,
90.51563,248.68774,41.07666,-3.99780,0.26294,-0.63330,0.75293,,-0.34557,0.38978,-0.63302,-0.57266,
90.52344,262.17651,52.67334,-8.60596,0.10938,-0.76563,0.72925,,-0.35059,0.38597,-0.64413,-0.55966,
90.53125,278.77808,53.40576,-16.69312,-0.03345,-0.80225,0.66992,,-0.35619,0.38202,-0.65544,-0.54551,
90.53906,286.59058,49.83521,-21.85059,-0.05762,-0.80054,0.62720,,-0.36222,0.37783,-0.66657,-0.53078,
90.54688,300.07935,41.93115,-32.19604,-0.03540,-0.76392,0.57031,,-0.36917,0.37333,-0.67746,-0.51515,
90.55469,308.92944,36.77368,-39.15405,0.03101,-0.69214,0.57202,,-0.37667,0.36859,-0.68805,-0.49885,
90.56250,310.21118,36.16333,-40.98511,0.04272,-0.67798,0.62012,,-0.38411,0.36370,-0.69831,-0.48223,
90.57031,303.80249,34.17969,-43.06030,0.09790,-0.71558,0.75854,,-0.39139,0.35885,-0.70794,-0.46569,
90.57813,288.42163,33.35571,-42.35840,0.15405,-0.88721,0.84399,,-0.39816,0.35420,-0.71677,-0.44973,
90.58594,282.16553,32.95898,-41.77856,0.19971,-1.00269,0.85449,,-0.40462,0.34954,-0.72513,-0.43392,
90.59375,281.89087,34.08813,-39.52026,0.30518,-1.21094,0.87207,,-0.41080,0.34468,-0.73329,-0.41799,
90.60156,286.89575,35.55298,-37.59766,0.34521,-1.28394,0.88647,,-0.41682,0.33950,-0.74140,-0.40166,
90.60938,299.86572,38.81836,-33.66089,0.42505,-1.34473,0.92676,,-0.42269,0.33370,-0.74974,-0.38454,
90.61719,311.82861,40.16113,-31.03638,0.44971,-1.38086,1.02979,,-0.42852,0.32731,-0.75815,-0.36668,
90.62500,314.54468,38.48267,-31.52466,0.49341,-1.38794,1.07104,,-0.43430,0.32067,-0.76621,-0.34853,
90.63281,313.50708,34.72900,-33.81348,0.55200,-1.48267,1.14355,,-0.44011,0.31394,-0.77373,-0.33028,
90.64063,304.59595,27.67944,-42.51099,0.66968,-1.65283,1.17603,,-0.44610,0.30763,-0.78030,-0.31224,
90.64844,297.33276,24.65820,-48.98071,0.79126,-1.74316,1.18066,,-0.45205,0.30170,-0.78614,-0.29430,
90.65625,274.78027,25.57373,-60.88257,0.98145,-1.98438,1.18652,,-0.45754,0.29701,-0.79101,-0.27705,
90.66406,240.81421,31.52466,-73.48633,1.12085,-2.23389,1.14819,,-0.46210,0.29407,-0.79489,-0.26101,
90.67188,219.69604,35.58350,-78.67432,1.14111,-2.34180,1.11353,,-0.46599,0.29208,-0.79821,-0.24578,
90.67969,168.24341,40.83252,-87.79907,1.07373,-2.44946,0.95288,,-0.46862,0.29224,-0.80047,-0.23290,
90.68750,103.33252,39.27612,-98.60229,1.04834,-2.33496,0.70898,,-0.47013,0.29500,-0.80133,-0.22320,
90.69531,63.32397,36.43799,-102.08130,0.99536,-2.24683,0.55566,,-0.47100,0.29917,-0.80135,-0.21562,
90.70313,-35.33936,30.57861,-107.29980,0.69922,-2.12915,0.28979,,-0.47021,0.30667,-0.79958,-0.21337,
90.71094,-152.80151,14.70947,-119.35425,0.29858,-1.83496,-0.20557,,-0.46793,0.31833,-0.79525,-0.21745,
90.71875,-209.77783,4.85229,-127.44141,0.02588,-1.61938,-0.56445,,-0.46495,0.33202,-0.78942,-0.22453,
90.72656,-303.03955,-15.28931,-154.72412,-0.78003,-1.57910,-1.02637,,-0.46117,0.34968,-0.78057,-0.23612,
90.73438,-415.71045,-55.96924,-226.83716,-0.09277,-1.36279,-1.52319,,-0.45761,0.37379,-0.76633,-0.25221,
90.74219,-482.17773,-62.31689,-241.54663,0.71826,-0.95923,-2.05444,,-0.45235,0.40018,-0.74947,-0.27117,
90.75000,-586.18164,-13.61084,-167.78564,0.82935,-0.54419,-3.17993,,-0.43963,0.42629,-0.73309,-0.29594,
90.75781,-575.95825,15.93018,-90.94238,-0.01367,-0.67822,-4.12988,,-0.42345,0.44816,-0.71883,-0.32114,
90.76563,-511.29150,10.40649,-78.79639,-0.05542,-0.98169,-4.35742,,-0.40865,0.46683,-0.70518,-0.34321,
90.77344,-289.03198,1.28174,-56.70166,0.28760,-1.75610,-4.30151,,-0.40053,0.47769,-0.69659,-0.35520,
90.78125,-14.46533,9.67407,-20.23315,0.36157,-2.04102,-3.66943,,-0.40000,0.47941,-0.69590,-0.35480,
90.78906,128.60107,9.06372,-14.98413,0.66797,-1.59863,-3.89087,,-0.40401,0.47694,-0.69882,-0.34779,
90.79688,411.62109,41.56494,34.27124,2.12720,-1.03223,-3.07397,,-0.41430,0.46488,-0.71064,-0.32747,
90.80469,614.34937,101.47095,126.25122,-0.12158,-0.23071,-2.19727,,-0.42555,0.44330,-0.73059,-0.29771,
90.81250,922.02759,111.99951,119.87305,-0.09961,-0.33838,-1.42480,,-0.44445,0.41205,-0.75467,-0.25132,
90.82031,999.93896,143.92090,101.07422,-0.67798,1.55664,0.06396,,-0.46228,0.37805,-0.77715,-0.19850,
90.82813,999.93896,110.74829,121.82617,-2.36987,2.62231,3.01294,,-0.47955,0.34062,-0.79535,-0.14637,
90.83594,-435.45532,-23.40698,-54.10767,-1.98608,3.44019,5.12500,,-0.47126,0.35720,-0.78852,-0.16898,
90.84375,-999.93896,-125.33569,-122.92480,0.75366,-0.89990,0.11816,,-0.45399,0.39358,-0.76814,-0.22125,
90.85156,-993.34717,-63.84277,-54.96216,0.20264,-1.98853,-0.52002,,-0.43054,0.42534,-0.74796,-0.27254,
90.85938,-810.21118,-40.52734,3.90625,-0.72510,-2.40723,-1.37598,,-0.40846,0.44758,-0.73070,-0.31452,
90.86719,-531.43311,-82.51953,-46.96655,1.39233,-2.19019,-2.14600,,-0.39704,0.46275,-0.71512,-0.34179,
90.87500,-378.14331,-68.35938,-35.58350,2.06421,-2.39990,-2.16797,,-0.38909,0.47309,-0.70314,-0.36109,
90.88281,-69.76318,24.74976,40.40527,1.24341,-2.31641,-1.73779,,-0.38464,0.47372,-0.70339,-0.36453,
90.89063,191.55884,61.21826,77.33154,-0.29370,-1.99365,-0.93604,,-0.38596,0.46654,-0.71216,-0.35524,
90.89844,294.76929,54.99268,75.04272,-0.42896,-1.82837,-0.55298,,-0.39082,0.45643,-0.72295,-0.34098,
90.90625,447.41821,37.35352,57.70874,0.35962,-1.01563,-0.20166,,-0.40138,0.44236,-0.73579,-0.31909,
90.91406,531.03638,44.28101,55.93872,1.00806,-0.21289,0.32446,,-0.41368,0.42571,-0.74975,-0.29244,
90.92188,543.45703,52.45972,65.30762,0.78149,-0.04932,0.86987,,-0.42519,0.40780,-0.76341,-0.26481,
90.92969,464.81323,80.16968,59.05151,0.07007,0.05469,3.15332,,-0.43278,0.39245,-0.77528,-0.24005,
90.93750,137.69531,86.48682,41.13770,-0.22437,1.25195,4.49097,,-0.43137,0.38749,-0.78104,-0.23183,
90.94531,-93.59741,48.88916,36.52954,-0.31860,0.19019,2.53149,,-0.42582,0.38902,-0.78188,-0.23666,
90.95313,-253.60107,21.14868,6.22559,0.80811,-0.50732,0.81665,,-0.41783,0.39634,-0.77843,-0.24975,
90.96094,-237.76245,59.72290,39.24561,0.30957,-0.80933,0.20361,,-0.40754,0.40201,-0.77702,-0.26179,
90.96875,-203.21655,65.70435,42.17529,-0.06323,-0.95020,0.14282,,-0.39772,0.40658,-0.77628,-0.27186,
90.97656,-105.49927,40.16113,25.72632,0.01172,-1.05078,-0.09790,,-0.39221,0.40884,-0.77609,-0.27696,
90.98438,14.64844,33.41675,25.32959,0.21387,-1.10474,-0.04956,,-0.39040,0.40778,-0.77795,-0.27587,
90.99219,73.63892,36.16333,29.84619,0.11743,-1.00708,0.05420,,-0.38999,0.40494,-0.78110,-0.27170,
91.00000,164.42871,31.49414,28.74756,-0.08130,-0.81494,0.43579,,-0.39234,0.39961,-0.78570,-0.26279,
91.00781,196.68579,20.69092,15.31982,-0.00024,-0.37036,1.36694,,-0.39635,0.39386,-0.79009,-0.25209,
91.01563,169.49463,12.23755,10.86426,0.13818,-0.13354,1.79614,,-0.40010,0.38885,-0.79353,-0.24295,
91.02344,38.11646,12.26807,6.10352,0.09155,-0.01221,2.00464,,-0.40043,0.38766,-0.79461,-0.24077,
91.03125,-35.58350,9.61304,1.61743,0.07886,-0.18823,1.63257,,-0.39901,0.38869,-0.79429,-0.24252,
91.03906,-113.46436,4.18091,-4.36401,0.19019,-0.60693,0.79736,,-0.39589,0.39207,-0.79236,-0.24842,
91.04688,-98.32764,7.01904,-2.62451,0.21289,-0.79468,0.38843,,-0.39295,0.39500,-0.79078,-0.25343,
91.05469,-72.41821,7.93457,-1.37329,0.21045,-0.82275,0.32471,,-0.39062,0.39717,-0.78968,-0.25704,
91.06250,-9.09424,7.72095,0.73242,0.23120,-0.80566,0.35889,,-0.38998,0.39753,-0.78974,-0.25731,
91.07031,41.50391,9.12476,3.41797,0.26465,-0.63721,0.67676,,-0.39059,0.39641,-0.79078,-0.25490,
91.07813,51.39160,9.24683,5.37109,0.28687,-0.54517,0.84058,,-0.39142,0.39492,-0.79204,-0.25201,
91.08594,34.94263,12.81738,7.96509,0.18359,-0.38428,1.22827,,-0.39159,0.39377,-0.79316,-0.25000,
91.09375,-14.77051,7.93457,5.18799,0.19312,-0.47559,1.05835,,-0.39073,0.39402,-0.79323,-0.25072,
91.10156,-31.31104,7.11060,4.27246,0.19507,-0.58252,0.84229,,-0.38948,0.39475,-0.79298,-0.25233,
91.10938,-26.94702,7.87354,4.60815,0.09473,-0.73682,0.63403,,-0.38829,0.39537,-0.79282,-0.25367,
91.11719,0.27466,3.96729,2.31934,0.15747,-0.69067,0.64502,,-0.38809,0.39532,-0.79297,-0.25359,
91.12500,12.20703,3.41797,2.68555,0.17383,-0.64819,0.75757,,-0.38823,0.39492,-0.79332,-0.25289,
91.13281,15.16724,3.81470,3.02124,0.12231,-0.53198,0.98315,,-0.38843,0.39442,-0.79374,-0.25205,
91.14063,-3.69263,0.24414,0.61035,0.14160,-0.54541,0.95068,,-0.38836,0.39450,-0.79367,-0.25225,
91.14844,-11.29150,-0.85449,-0.36621,0.13330,-0.58081,0.86963,,-0.38816,0.39481,-0.79342,-0.25287,
91.15625,-12.35962,-2.71606,-2.59399,0.12036,-0.63330,0.76758,,-0.38806,0.39524,-0.79304,-0.25352,
91.16406,-3.96729,-4.51660,-3.81470,0.20288,-0.60547,0.80127,,-0.38831,0.39548,-0.79273,-0.25375,
91.17188,-1.73950,-3.35693,-2.77710,0.19556,-0.57349,0.84937,,-0.38854,0.39562,-0.79251,-0.25385,
91.17969,-6.16455,-3.02124,-2.07520,0.19214,-0.55835,0.89160,,-0.38862,0.39585,-0.79225,-0.25420,
91.18750,-13.12256,-3.32642,-1.86157,0.17090,-0.57813,0.85474,,-0.38853,0.39625,-0.79186,-0.25494,
91.19531,-14.12964,-3.96729,-2.10571,0.17065,-0.58057,0.83569,,-0.38844,0.39668,-0.79143,-0.25574,
91.20313,-14.55688,-5.73730,-2.25830,0.17212,-0.58496,0.85571,,-0.38845,0.39709,-0.79094,-0.25662,
91.21094,-16.32690,-8.05664,-2.80762,0.16895,-0.57813,0.86719,,-0.38853,0.39754,-0.79034,-0.25763,
91.21875,-17.85278,-9.06372,-2.71606,0.16357,-0.57275,0.86816,,-0.38863,0.39801,-0.78968,-0.25876,
91.22656,-21.27075,-10.95581,-2.99072,0.12476,-0.56177,0.90234,,-0.38875,0.39854,-0.78891,-0.26011,
91.23438,-25.05493,-13.12256,-4.76074,0.15112,-0.57910,0.89429,,-0.38891,0.39923,-0.78796,-0.26168,
91.24219,-31.82983,-14.16016,-5.82886,0.14014,-0.58057,0.85767,,-0.38896,0.40014,-0.78683,-0.26362,
91.25000,-33.87451,-16.99829,-6.43921,0.14868,-0.57397,0.87573,,-0.38911,0.40109,-0.78557,-0.26572,
91.25781,-35.33936,-18.06641,-5.70679,0.10791,-0.57935,0.89941,,-0.38926,0.40201,-0.78426,-0.26795,
91.26563,-42.20581,-21.82007,-7.17163,0.17603,-0.55664,0.88501,,-0.38945,0.40312,-0.78269,-0.27060,
91.27344,-47.69897,-24.04785,-4.82178,0.10254,-0.55786,0.91016,,-0.38956,0.40420,-0.78101,-0.27368,
91.28125,-51.08643,-28.65601,-5.58472,0.13477,-0.56787,0.93555,,-0.38983,0.40532,-0.77910,-0.27703,
91.28906,-61.79810,-32.10449,-6.19507,0.23926,-0.54028,0.90259,,-0.38999,0.40668,-0.77688,-0.28103,
91.29688,-71.59424,-32.22656,-3.81470,0.12622,-0.54761,0.94092,,-0.38983,0.40817,-0.77451,-0.28561,
91.30469,-77.23999,-35.58350,-4.91333,0.14673,-0.54004,0.94824,,-0.38970,0.40979,-0.77188,-0.29054,
91.31250,-92.01050,-39.24561,-6.77490,0.17529,-0.51563,0.95166,,-0.38937,0.41180,-0.76878,-0.29629,
91.32031,-109.68018,-42.78564,-8.11768,0.13281,-0.50586,0.96948,,-0.38874,0.41426,-0.76515,-0.30302,
91.32813,-118.31665,-45.01343,-9.58252,0.14722,-0.49927,0.98022,,-0.38798,0.41695,-0.76118,-0.31021,
91.33594,-137.29858,-48.73657,-11.19995,0.17285,-0.43750,1.02734,,-0.38687,0.42011,-0.75660,-0.31841,
91.34375,-165.10010,-51.54419,-11.50513,0.26611,-0.39111,1.05444,,-0.38507,0.42391,-0.75125,-0.32809,
91.35156,-181.27441,-50.29297,-10.00977,0.24854,-0.38184,1.07300,,-0.38265,0.42801,-0.74549,-0.33856,
91.35938,-217.55981,-51.17798,-8.11768,0.21924,-0.35571,1.12158,,-0.37910,0.43286,-0.73878,-0.35088,
91.36719,-258.97217,-53.19214,-6.68335,0.39331,-0.26099,1.10693,,-0.37427,0.43854,-0.73087,-0.36528,
91.37500,-279.02222,-49.62158,-2.96021,0.38086,-0.26147,1.16968,,-0.36845,0.44447,-0.72240,-0.38055,
91.38281,-323.66943,-47.45483,6.19507,0.37378,-0.26050,1.28052,,-0.36078,0.45094,-0.71279,-0.39802,
91.39063,-377.53296,-49.59106,13.94653,0.45728,-0.39990,1.32373,,-0.35113,0.45803,-0.70149,-0.41813,
91.39844,-398.65112,-51.48315,21.51489,0.43164,-0.49292,1.41138,,-0.34046,0.46489,-0.68926,-0.43919,
91.40625,-444.61060,-71.44165,29.63257,0.29565,-0.89624,1.44238,,-0.32876,0.47145,-0.67486,-0.46284,
91.41406,-477.47803,-109.61914,20.90454,0.13135,-1.70654,1.47534,,-0.31773,0.47748,-0.65757,-0.48854,
91.42188,-483.55103,-130.55420,9.36890,0.30103,-1.82690,1.34033,,-0.30745,0.48293,-0.63849,-0.51437,
91.42969,-480.43823,-153.41187,2.07520,0.53052,-2.11646,1.14941,,-0.29817,0.48728,-0.61806,-0.54005,
91.43750,-426.30005,-173.58398,3.93677,1.22729,-2.06934,1.15430,,-0.29112,0.48917,-0.59861,-0.56358,
91.44531,-390.22827,-163.63525,23.86475,1.27588,-1.83057,0.70898,,-0.28382,0.48948,-0.58087,-0.58519,
91.45313,-303.40576,-148.55957,58.22754,0.91406,-1.66284,0.66138,,-0.27724,0.48701,-0.56763,-0.60312,
91.46094,-256.50024,-157.04346,60.76050,0.87085,-1.57251,0.68555,,-0.27231,0.48296,-0.55596,-0.61928,
91.46875,-157.37915,-168.27393,65.21606,0.62866,-1.00024,0.74048,,-0.27076,0.47624,-0.54823,-0.63193,
91.47656,-93.07861,-184.26514,61.61499,0.62085,-0.50073,1.32715,,-0.27197,0.46763,-0.54270,-0.64251,
91.48438,-63.87329,-188.26294,59.81445,0.90674,-0.84302,1.67627,,-0.27431,0.45826,-0.53820,-0.65199,
91.49219,-2.41089,-158.23364,54.56543,1.13086,-3.33716,4.29297,,-0.27780,0.44919,-0.53656,-0.65815,
91.50000,38.23853,-106.20117,33.02002,2.43433,-1.04004,1.02075,,-0.28138,0.44244,-0.53722,-0.66066,
91.50781,133.94165,-19.95850,65.52124,1.32739,-0.13867,0.47070,,-0.28317,0.43651,-0.54482,-0.65761,
91.51563,253.99780,-9.36890,66.80298,0.44189,0.17041,1.45776,,-0.28805,0.42857,-0.55788,-0.64971,
91.52344,233.27637,-2.07520,58.71582,0.66089,0.86011,1.54102,,-0.29229,0.42152,-0.56978,-0.64205,
91.53125,192.87109,19.53125,69.33594,0.06274,0.76733,1.30396,,-0.29401,0.41573,-0.58052,-0.63539,
91.53906,144.10400,-24.32251,52.88696,0.08203,0.22290,0.65552,,-0.29675,0.40965,-0.58772,-0.63144,
91.54688,161.04126,-36.40747,39.12354,0.06030,-0.07300,0.51074,,-0.30102,0.40321,-0.59495,-0.62677,
91.55469,176.87988,-42.54150,31.76880,-0.02100,-0.13037,0.50269,,-0.30624,0.39643,-0.60243,-0.62139,
91.56250,204.65088,-65.06348,4.39453,0.26318,-0.20752,0.57202,,-0.31424,0.38917,-0.60978,-0.61479,
91.57031,217.34619,-61.03516,-13.73291,0.46606,-0.25049,0.66919,,-0.32310,0.38246,-0.61712,-0.60704,
91.57813,217.52930,-53.86353,-21.72852,0.51025,-0.28223,0.67578,,-0.33191,0.37629,-0.62427,-0.59877,
91.58594,215.30151,-36.28540,-37.81128,0.60254,-0.41528,0.63232,,-0.34051,0.37150,-0.63117,-0.58964,
91.59375,217.77344,-12.32910,-50.56763,0.46509,-0.57007,0.61963,,-0.34857,0.36807,-0.63825,-0.57936,
91.60156,220.18433,-4.21143,-58.28857,0.39014,-0.62891,0.60254,,-0.35657,0.36517,-0.64528,-0.56844,
91.60938,226.34888,5.58472,-74.27979,0.28687,-0.69385,0.55371,,-0.36483,0.36311,-0.65222,-0.55647,
91.61719,234.74121,9.30786,-88.07373,0.13672,-0.72974,0.51904,,-0.37355,0.36150,-0.65905,-0.54353,
91.62500,239.22729,8.08716,-94.81812,0.07422,-0.73779,0.51270,,-0.38258,0.35993,-0.66565,-0.53009,
91.63281,245.94116,1.98364,-107.20825,0.03052,-0.75391,0.54834,,-0.39238,0.35841,-0.67181,-0.51599,
91.64063,244.20166,-4.73022,-115.47852,0.05566,-0.78418,0.58301,,-0.40260,0.35695,-0.67731,-0.50175,
91.64844,241.02783,-6.71387,-117.46216,0.10010,-0.79297,0.57202,,-0.41278,0.35549,-0.68236,-0.48747,
91.65625,234.83276,-5.76782,-115.35645,0.13745,-0.84766,0.58472,,-0.42255,0.35402,-0.68706,-0.47336,
91.66406,232.23877,-3.99780,-112.73193,0.14868,-0.87793,0.59204,,-0.43196,0.35244,-0.69158,-0.45925,
91.67188,228.79028,0.97656,-104.70581,0.16846,-0.95215,0.63013,,-0.44068,0.35064,-0.69612,-0.44527,
91.67969,216.09497,-10.98633,-149.74976,1.34888,-0.78979,0.15869,,-0.45085,0.35089,-0.69865,-0.43069,
91.68750,149.32251,68.90869,-261.96289,5.52490,0.87671,-0.40063,,-0.45858,0.36067,-0.69884,-0.41382,
91.69531,58.53271,332.64160,244.90356,-3.36011,-2.50952,1.50903,,-0.43730,0.35649,-0.71648,-0.41029,
91.70313,111.87744,-44.64722,50.96436,-4.51978,-2.58765,1.08838,,-0.44099,0.34951,-0.71934,-0.40733,
91.71094,156.15845,-168.88428,-126.64795,-2.43433,-0.68726,0.01538,,-0.45651,0.34632,-0.71542,-0.39979,
91.71875,183.62427,-248.44360,-265.80811,1.36084,-1.70947,0.49756,,-0.48007,0.34671,-0.70612,-0.38822,
91.72656,219.23828,-102.20337,-157.16553,3.42554,-1.37012,0.32739,,-0.49424,0.34437,-0.70473,-0.37482,
91.73438,235.90088,11.65771,-37.81128,2.08057,-1.59741,0.51489,,-0.50015,0.33854,-0.71015,-0.36184,
91.74219,242.55371,92.83447,32.31812,-0.39551,-1.79199,0.76465,,-0.50047,0.33100,-0.71987,-0.34894,
91.75000,237.94556,41.50391,-17.15088,0.26392,-1.96045,0.78027,,-0.50423,0.32473,-0.72640,-0.33562,
91.75781,237.91504,40.22217,-6.83594,0.18555,-1.93481,0.75171,,-0.50768,0.31783,-0.73292,-0.32260,
91.76563,231.20117,14.61792,-2.13623,-0.32056,-1.75684,0.62744,,-0.51202,0.31028,-0.73832,-0.31055,
91.77344,209.77783,-35.24780,-29.51050,0.57349,-1.61133,0.44434,,-0.51886,0.30372,-0.74079,-0.29961,
91.78125,194.27490,-36.62109,-21.33179,0.77173,-1.58374,0.41724,,-0.52516,0.29721,-0.74293,-0.28970,
91.78906,144.74487,-31.09741,3.99780,0.58032,-1.66040,0.42871,,-0.52962,0.29126,-0.74468,-0.28306,
91.79688,68.78662,-42.60254,11.74927,0.36987,-1.76245,0.39136,,-0.53296,0.28742,-0.74466,-0.28075,
91.80469,23.52905,-50.93384,12.23755,0.14429,-1.80347,0.34448,,-0.53583,0.28504,-0.74345,-0.28092,
91.81250,-77.33154,-78.46069,-10.71167,-0.31006,-1.73315,0.07837,,-0.53855,0.28696,-0.73885,-0.28588,
91.82031,-179.22974,-107.84912,-68.38989,-0.26050,-1.49902,-0.37402,,-0.54177,0.29492,-0.72996,-0.29439,
91.82813,-226.10474,-113.06763,-99.85352,0.00146,-1.34741,-0.63623,,-0.54476,0.30599,-0.71912,-0.30410,
91.83594,-304.87061,-90.05737,-139.67896,0.73682,-1.16699,-1.10132,,-0.54553,0.32228,-0.70637,-0.31556,
91.84375,-367.37061,-24.47510,-127.86865,1.21387,-1.06982,-1.50830,,-0.54114,0.34153,-0.69455,-0.32883,
91.85156,-392.85278,15.25879,-100.79956,1.09863,-1.03174,-1.73804,,-0.53326,0.36108,-0.68375,-0.34313,
91.85938,-405.30396,66.68091,-51.57471,0.86401,-0.52417,-2.41455,,-0.52107,0.37971,-0.67524,-0.35827,
91.86719,-407.37915,83.83179,-27.77100,0.98169,-0.33594,-2.76514,,-0.50701,0.39743,-0.66739,-0.37361,
91.87500,-374.35913,131.16455,80.10864,0.56006,-0.25610,-3.33447,,-0.48852,0.41001,-0.66442,-0.38959,
91.88281,-309.66187,149.99390,161.40747,-0.77515,-1.03857,-3.30542,,-0.46854,0.41698,-0.66557,-0.40451,
91.89063,-252.77710,136.44409,167.08374,-0.76611,-1.40674,-3.47925,,-0.45035,0.42126,-0.66761,-0.41715,
91.89844,26.70288,108.67310,143.89038,-0.19849,-3.70337,-1.60254,,-0.44212,0.41713,-0.67577,-0.41698,
91.90625,381.16455,116.24146,132.53784,0.37402,-3.31274,-1.04248,,-0.44372,0.40282,-0.69357,-0.39977,
91.91406,585.51025,155.67017,165.67993,-0.81372,-2.72144,-0.50562,,-0.44759,0.38129,-0.71809,-0.37233,
91.92188,873.68774,157.86743,204.95605,-3.15234,-0.06250,-0.48755,,-0.45655,0.34794,-0.74893,-0.33106,
91.92969,928.34473,13.06152,131.65283,-3.38037,0.42847,1.87402,,-0.47413,0.31193,-0.77173,-0.28695,
91.93750,849.36523,-53.89404,55.11475,-2.07959,0.15576,4.35327,,-0.49338,0.27998,-0.78626,-0.24490,
91.94531,202.57568,-45.10498,2.80762,2.11670,2.71362,7.89233,,-0.49986,0.27202,-0.78790,-0.23529,
91.95313,-505.79834,23.74268,11.87134,0.87061,0.19312,1.05493,,-0.48875,0.28880,-0.78033,-0.26230,
91.96094,-571.28906,25.11597,-14.64844,1.39331,0.25610,-0.10303,,-0.47602,0.30882,-0.77011,-0.29150,
91.96875,-516.29639,55.87769,23.59009,0.57104,-1.18311,-0.45996,,-0.46146,0.32530,-0.76169,-0.31792,
91.97656,-346.34399,83.61816,69.94629,-0.93701,-1.96875,-0.26221,,-0.44785,0.33436,-0.75810,-0.33604,
91.98438,-258.17871,73.30322,69.79370,-1.13501,-1.89868,-0.30957,,-0.43658,0.34033,-0.75584,-0.34968,
91.99219,-102.08130,-5.00488,-6.46973,0.62573,-1.86719,-0.31006,,-0.43464,0.34365,-0.75309,-0.35476,
92.00000,27.03857,40.16113,31.70776,1.55225,-1.29785,-0.53833,,-0.43241,0.34225,-0.75570,-0.35328,
92.00781,98.66333,88.04321,80.84106,0.23999,-1.60962,-0.13794,,-0.42825,0.33734,-0.76250,-0.34842,
92.01563,232.75757,73.12012,69.82422,-0.99951,-1.03101,-0.01709,,-0.42814,0.32865,-0.77163,-0.33658,
92.02344,321.16699,0.24414,3.38745,0.43774,-0.76978,0.45020,,-0.43517,0.31904,-0.77888,-0.31967,
92.03125,344.75708,8.66699,11.23047,0.62964,-0.48926,0.78125,,-0.44187,0.30833,-0.78665,-0.30142,
92.03906,319.39697,33.11157,33.38623,-0.18091,-0.05249,2.02441,,-0.44612,0.29750,-0.79466,-0.28459,
92.04688,137.63428,18.43262,7.99561,-0.03491,0.46680,3.07202,,-0.44787,0.29316,-0.79792,-0.27710,
92.05469,-3.63159,10.71167,0.64087,-0.00293,0.28101,2.63843,,-0.44733,0.29339,-0.79811,-0.27720,
92.06250,-186.70654,-0.18311,-8.88062,0.15088,-0.45093,1.06592,,-0.44379,0.29954,-0.79430,-0.28707,
92.07031,-193.78662,7.75146,-5.18799,0.02124,-0.76440,0.40820,,-0.43952,0.30584,-0.79054,-0.29720,
92.07813,-167.87720,4.63867,-8.30078,0.03564,-0.84448,0.27026,,-0.43594,0.31142,-0.78704,-0.30585,
92.08594,-94.66553,-4.57764,-12.66479,0.34521,-0.94922,0.12842,,-0.43446,0.31484,-0.78464,-0.31059,
92.09375,-54.16870,-0.64087,-6.98853,0.33765,-0.95557,0.11743,,-0.43350,0.31684,-0.78331,-0.31325,
92.10156,25.84839,2.89917,0.82397,0.24341,-0.91748,0.25781,,-0.43391,0.31612,-0.78395,-0.31179,
92.10938,85.69336,3.72314,4.63867,0.26294,-0.75684,0.55908,,-0.43550,0.31343,-0.78594,-0.30724,
92.11719,101.34888,7.38525,7.23267,0.16406,-0.59888,0.83643,,-0.43716,0.31019,-0.78839,-0.30185,
92.12500,83.89282,3.44849,3.38745,0.26636,-0.36987,1.30396,,-0.43873,0.30757,-0.79024,-0.29738,
92.13281,15.65552,8.78906,7.08008,0.14600,-0.35571,1.37207,,-0.43851,0.30689,-0.79092,-0.29659,
92.14063,-20.05005,8.11768,4.57764,0.09888,-0.42627,1.20898,,-0.43763,0.30741,-0.79081,-0.29765,
92.14844,-59.57031,4.36401,0.88501,0.16211,-0.64771,0.78711,,-0.43617,0.30924,-0.78972,-0.30079,
92.15625,-50.59814,4.85229,0.57983,0.05200,-0.75854,0.57886,,-0.43488,0.31083,-0.78881,-0.30340,
92.16406,-36.25488,1.89209,-1.19019,0.10596,-0.76074,0.52856,,-0.43407,0.31202,-0.78806,-0.30525,
92.17188,-1.00708,1.06812,-0.03052,0.13062,-0.73389,0.58301,,-0.43404,0.31210,-0.78805,-0.30526,
92.17969,24.16992,0.06104,-0.15259,0.12915,-0.65991,0.75024,,-0.43460,0.31140,-0.78852,-0.30394,
92.18750,29.11377,-1.03760,-0.64087,0.15698,-0.60449,0.84204,,-0.43534,0.31056,-0.78905,-0.30238,
92.19531,16.32690,0.03052,-0.18311,0.17358,-0.50977,1.05347,,-0.43575,0.31009,-0.78934,-0.30150,
92.20313,-14.70947,0.42725,-1.25122,0.13477,-0.56812,0.94604,,-0.43550,0.31061,-0.78899,-0.30224,
92.21094,-24.90234,-0.39673,-2.65503,0.17236,-0.60254,0.84058,,-0.43510,0.31150,-0.78838,-0.30350,
