Gait Up - Physilog data export
Created on: 2020-07-20 10:37:32
Total data points: 10837

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
84.59375,-125.21362,-9.55200,-135.89478,-1.08039,-0.96329,2.31117,,-0.94253,-0.30538,-0.13529,-0.00826,
84.60156,-25.97046,41.87012,-75.95825,-1.05317,-0.87207,2.10912,,-0.94274,-0.30290,-0.13957,-0.00448,
84.60938,64.54468,62.83569,-25.51270,-1.44952,0.10440,1.66193,,-0.94082,-0.30670,-0.14418,-0.00350,
84.61719,86.48682,61.21826,-4.97437,-1.47454,0.32902,1.43335,,-0.93839,-0.31213,-0.14826,-0.00360,
84.62500,101.65405,41.53442,21.94214,-1.27244,0.51955,1.18090,,-0.93579,-0.31880,-0.15050,-0.00485,
84.63281,108.36792,31.43311,42.54150,-0.89717,0.60097,1.01805,,-0.93307,-0.32611,-0.15163,-0.00712,
84.64063,106.44531,33.23364,51.42212,-0.70390,0.49111,1.01293,,-0.93030,-0.33337,-0.15266,-0.01003,
84.64844,111.90796,52.52075,69.09180,-0.48144,0.32534,1.04434,,-0.92713,-0.34112,-0.15449,-0.01444,
84.65625,121.79565,80.29175,86.91406,-0.45569,0.19930,1.10106,,-0.92331,-0.34961,-0.15766,-0.02051,
84.66406,127.44141,90.75928,94.97070,-0.47359,0.12916,1.12905,,-0.91910,-0.35848,-0.16128,-0.02727,
84.67188,139.31274,102.05078,108.61206,-0.49003,-0.02532,1.17847,,-0.91429,-0.36815,-0.16527,-0.03503,
84.67969,153.19824,103.51563,118.86597,-0.45912,-0.21120,1.20939,,-0.90890,-0.37872,-0.16909,-0.04331,
84.68750,161.04126,101.95923,123.04688,-0.41203,-0.28967,1.21036,,-0.90312,-0.38973,-0.17268,-0.05169,
84.69531,176.57471,98.60229,129.73022,-0.31687,-0.43435,1.20525,,-0.89671,-0.40168,-0.17591,-0.06021,
84.70313,190.49072,96.09985,133.51440,-0.20625,-0.51895,1.18212,,-0.88968,-0.41443,-0.17888,-0.06871,
84.71094,195.70923,95.39795,134.33838,-0.15573,-0.56407,1.15826,,-0.88225,-0.42738,-0.18175,-0.07715,
84.71875,203.43018,95.61157,133.94165,-0.04437,-0.62587,1.13635,,-0.87432,-0.44066,-0.18463,-0.08546,
84.72656,206.90918,98.78540,129.85229,0.04564,-0.70851,1.12540,,-0.86599,-0.45393,-0.18778,-0.09355,
84.73438,207.76367,101.98975,126.86157,0.07409,-0.75681,1.13100,,-0.85733,-0.46705,-0.19115,-0.10152,
84.74219,209.28955,108.61206,120.05615,0.03656,-0.84951,1.14244,,-0.84831,-0.47997,-0.19509,-0.10926,
84.75000,209.77783,109.68018,112.97607,-0.05934,-0.91523,1.16678,,-0.83904,-0.49266,-0.19925,-0.11657,
84.75781,209.74731,106.75049,109.74121,-0.09048,-0.93582,1.18188,,-0.82958,-0.50518,-0.20330,-0.12356,
84.76563,207.67212,98.87695,103.91235,-0.08509,-1.00424,1.19600,,-0.82009,-0.51740,-0.20703,-0.12995,
84.77344,205.32227,93.81104,99.02954,-0.05124,-1.05010,1.18553,,-0.81057,-0.52932,-0.21056,-0.13588,
84.78125,202.85034,92.92603,96.80176,-0.05492,-1.06653,1.18066,,-0.80094,-0.54094,-0.21404,-0.14165,
84.78906,196.41113,92.65137,93.32275,-0.07307,-1.07462,1.16751,,-0.79138,-0.55201,-0.21752,-0.14728,
84.79688,186.00464,92.01050,91.06445,-0.10618,-1.08173,1.16995,,-0.78204,-0.56236,-0.22089,-0.15288,
84.80469,179.59595,91.18652,90.57617,-0.11820,-1.11116,1.16362,,-0.77278,-0.57224,-0.22412,-0.15849,
84.81250,166.22925,89.23340,91.88843,-0.14518,-1.17418,1.18553,,-0.76390,-0.58133,-0.22701,-0.16425,
84.82031,151.58081,87.21924,97.41211,-0.13144,-1.31886,1.23373,,-0.75542,-0.58966,-0.22936,-0.17042,
84.82813,145.75195,87.52441,102.20337,-0.13561,-1.41278,1.26197,,-0.74697,-0.59764,-0.23142,-0.17691,
84.83594,139.34326,89.66064,114.07471,-0.14077,-1.60601,1.27073,,-0.73847,-0.60536,-0.23300,-0.18416,
84.84375,138.70239,91.33911,128.32642,-0.20159,-1.78306,1.22326,,-0.72965,-0.61312,-0.23401,-0.19217,
84.85156,140.35034,89.23340,135.55908,-0.24868,-1.83406,1.16532,,-0.72055,-0.62098,-0.23459,-0.20038,
84.85938,144.40918,76.38550,148.52905,-0.29111,-1.80243,0.98250,,-0.71115,-0.62929,-0.23400,-0.20858,
84.86719,144.71436,65.67383,153.41187,-0.21165,-1.76123,0.86712,,-0.70167,-0.63771,-0.23263,-0.21651,
84.87500,139.31274,43.24341,158.41675,-0.13929,-1.70017,0.61808,,-0.69254,-0.64614,-0.22984,-0.22374,
84.88281,128.93677,26.06201,152.34375,0.11137,-1.61214,0.40922,,-0.68409,-0.65413,-0.22629,-0.23005,
84.89063,122.28394,22.30835,144.74487,0.37234,-1.63225,0.34641,,-0.67598,-0.66165,-0.22276,-0.23590,
84.89844,108.97827,44.58618,122.89429,0.90310,-2.04569,0.10224,,-0.66837,-0.66777,-0.22098,-0.24194,
84.90625,104.43115,97.86987,94.51294,1.11280,-2.02239,-0.14655,,-0.66053,-0.67230,-0.22281,-0.24914,
84.91406,97.93091,126.06812,80.47485,1.09392,-1.99713,-0.28384,,-0.65270,-0.67575,-0.22640,-0.25707,
84.92188,76.29395,162.59766,54.77905,0.88985,-1.89218,-0.47056,,-0.64565,-0.67710,-0.23241,-0.26582,
84.92969,42.38892,160.21729,32.62329,0.54304,-1.84068,-0.47640,,-0.64050,-0.67655,-0.23869,-0.27398,
84.93750,23.22388,143.98193,21.78955,0.36351,-1.83627,-0.41871,,-0.63663,-0.67522,-0.24438,-0.28119,
84.94531,-13.42773,87.46338,-0.06104,0.11579,-1.84167,-0.30015,,-0.63576,-0.67296,-0.24792,-0.28543,
84.95313,-41.62598,19.89746,-20.87402,0.03264,-1.80562,-0.12975,,-0.63772,-0.67043,-0.24893,-0.28613,
84.96094,-52.09351,-10.04028,-29.47998,0.07164,-1.79360,-0.03311,,-0.64083,-0.66786,-0.24882,-0.28528,
84.96875,-66.19263,-47.69897,-38.39111,0.15527,-1.73598,0.09032,,-0.64538,-0.66524,-0.24718,-0.28255,
84.97656,-75.46997,-59.72290,-35.64453,0.12241,-1.55672,0.15799,,-0.65048,-0.66246,-0.24470,-0.27954,
84.98438,-80.90210,-58.86841,-30.02930,-0.26340,-0.76662,-0.24489,,-0.65568,-0.65947,-0.24191,-0.27689,
84.99219,-98.60229,-109.00879,5.21851,-2.95939,-0.59693,1.40486,,-0.66181,-0.65714,-0.23501,-0.27376,
85.00000,-35.00366,-224.51782,29.23584,-2.79065,2.31309,3.15978,,-0.66638,-0.66011,-0.22297,-0.26548,
85.00781,-78.67432,-254.30298,38.02490,-2.03056,1.16129,2.13736,,-0.67304,-0.66155,-0.20830,-0.25687,
85.01563,-36.56006,-237.18262,23.59009,-2.18925,1.43594,1.05237,,-0.67766,-0.66416,-0.19573,-0.24771,
85.02344,-123.96240,-362.82349,-5.82886,3.18851,0.01391,-0.60688,,-0.68800,-0.66422,-0.17697,-0.23269,
85.03125,-164.52026,-228.11890,2.68555,3.08967,-1.05476,0.46569,,-0.69804,-0.66003,-0.16341,-0.22452,
85.03906,-142.36450,-118.34717,20.29419,1.65141,-1.68178,2.23327,,-0.70536,-0.65526,-0.15462,-0.22177,
85.04688,-81.75659,-142.36450,-34.33228,2.18267,-1.17565,2.54146,,-0.71099,-0.65308,-0.14799,-0.21467,
85.05469,-49.19434,-123.04688,-60.79102,2.20891,-0.57682,2.02733,,-0.71532,-0.65179,-0.14392,-0.20681,
85.06250,-41.53442,-35.24780,-68.93921,0.96221,0.17821,0.98981,,-0.71853,-0.64950,-0.14463,-0.20234,
85.07031,-91.58325,17.97485,-35.76660,-0.34875,-0.12635,1.05626,,-0.72294,-0.64434,-0.14582,-0.20229,
85.07813,-107.63550,25.81787,-18.73779,-0.71666,-0.45765,1.27657,,-0.72768,-0.63843,-0.14645,-0.20355,
85.08594,-105.65186,2.99072,-6.10352,-0.47605,-1.10331,1.35496,,-0.73235,-0.63304,-0.14540,-0.20443,
85.09375,-72.60132,-5.37109,-11.71875,-0.31785,-1.06971,1.09716,,-0.73573,-0.62931,-0.14462,-0.20433,
85.10156,-55.41992,-7.78198,-15.50293,-0.53933,-0.82327,0.95451,,-0.73844,-0.62643,-0.14413,-0.20376,
85.10938,-40.37476,-17.15088,-17.73071,-1.04605,-0.68153,0.91580,,-0.74061,-0.62441,-0.14349,-0.20252,
85.11719,-30.48706,-50.20142,-13.54980,-0.91115,-0.56015,0.86590,,-0.74261,-0.62339,-0.14113,-0.19998,
85.12500,-29.60205,-63.75122,-12.81738,-0.63891,-0.54421,0.88124,,-0.74468,-0.62259,-0.13805,-0.19690,
85.13281,-23.10181,-74.70703,-14.67896,-0.08190,-0.46696,0.97715,,-0.74658,-0.62224,-0.13457,-0.19320,
85.14063,-17.42554,-65.03296,-17.30347,0.06477,-0.33626,1.00953,,-0.74816,-0.62202,-0.13175,-0.18973,
85.14844,-17.30347,-59.69238,-17.57813,0.06403,-0.27496,0.99224,,-0.74967,-0.62171,-0.12922,-0.18646,
85.15625,-21.36230,-50.10986,-15.47241,0.10156,-0.25902,1.01245,,-0.75124,-0.62108,-0.12703,-0.18375,
85.16406,-25.20752,-37.50610,-11.53564,0.19280,-0.32572,1.05261,,-0.75280,-0.62013,-0.12527,-0.18180,
85.17188,-25.97046,-31.03638,-10.62012,0.20457,-0.36103,1.05602,,-0.75431,-0.61905,-0.12379,-0.18017,
85.17969,-24.71924,-15.19775,-9.58252,0.00370,-0.38898,1.01561,,-0.75563,-0.61785,-0.12310,-0.17926,
85.18750,-24.23096,-8.72803,-7.47681,-0.24402,-0.44784,0.97837,,-0.75684,-0.61661,-0.12267,-0.17871,
85.19531,-23.49854,-9.21631,-6.13403,-0.29945,-0.43312,0.95816,,-0.75801,-0.61542,-0.12217,-0.17820,
85.20313,-20.44678,-13.58032,-5.34058,-0.33821,-0.43778,0.88732,,-0.75907,-0.61444,-0.12145,-0.17753,
85.21094,-18.67676,-19.59229,-7.62939,-0.32030,-0.40738,0.88318,,-0.76014,-0.61361,-0.12054,-0.17646,
85.21875,-17.27295,-21.11816,-9.21631,-0.31466,-0.40934,0.91045,,-0.76117,-0.61286,-0.11962,-0.17524,
85.22656,-11.01685,-25.60425,-12.35962,-0.29676,-0.40811,0.82159,,-0.76201,-0.61246,-0.11868,-0.17362,
85.23438,-7.59888,-27.13013,-14.31274,-0.25138,-0.46353,0.91994,,-0.76274,-0.61224,-0.11778,-0.17181,
85.24219,-4.33350,-26.79443,-14.73999,-0.15695,-0.48094,0.88951,,-0.76333,-0.61217,-0.11695,-0.16996,
85.25000,0.45776,-18.31055,-14.98413,-0.17927,-0.37819,0.90071,,-0.76366,-0.61226,-0.11663,-0.16841,
85.25781,-0.27466,-12.84790,-14.40430,-0.13586,-0.40517,0.91775,,-0.76396,-0.61224,-0.11656,-0.16713,
85.26563,1.49536,-9.46045,-14.43481,-0.14616,-0.37501,0.94088,,-0.76417,-0.61228,-0.11669,-0.16598,
85.27344,-0.76294,-6.22559,-14.00757,-0.13905,-0.38727,0.94575,,-0.76443,-0.61217,-0.11694,-0.16500,
85.28125,-1.92261,-4.57764,-13.51929,-0.12531,-0.38702,0.94453,,-0.76473,-0.61198,-0.11724,-0.16412,
85.28906,-2.74658,-2.71606,-13.30566,-0.13733,-0.41351,0.97179,,-0.76504,-0.61172,-0.11762,-0.16334,
85.29688,-3.69263,-2.71606,-12.75635,-0.12212,-0.41522,0.94063,,-0.76538,-0.61142,-0.11797,-0.16259,
85.30469,-4.02832,-1.70898,-12.29858,-0.13095,-0.41179,0.94526,,-0.76573,-0.61110,-0.11835,-0.16192,
85.31250,-4.05884,-1.28174,-11.44409,-0.16210,-0.38408,0.92919,,-0.76606,-0.61077,-0.11871,-0.16130,
85.32031,-4.66919,-2.99072,-11.23047,-0.16578,-0.38016,0.91337,,-0.76643,-0.61044,-0.11897,-0.16063,
85.32813,-4.42505,-3.41797,-11.56616,-0.16725,-0.38040,0.92092,,-0.76679,-0.61012,-0.11923,-0.15992,
85.33594,-4.48608,-4.27246,-11.84082,-0.17044,-0.39953,0.91605,,-0.76717,-0.60980,-0.11945,-0.15916,
85.34375,-4.05884,-4.73022,-12.14600,-0.17265,-0.40738,0.91337,,-0.76753,-0.60950,-0.11966,-0.15837,
85.35156,-3.90625,-5.12695,-12.23755,-0.16750,-0.39487,0.90826,,-0.76789,-0.60922,-0.11986,-0.15755,
85.35938,-3.96729,-5.95093,-12.54272,-0.15229,-0.40885,0.90387,,-0.76827,-0.60894,-0.12002,-0.15668,
85.36719,-3.29590,-5.76782,-12.51221,-0.15916,-0.40590,0.90850,,-0.76861,-0.60869,-0.12021,-0.15581,
85.37500,-3.23486,-5.31006,-12.69531,-0.16480,-0.40394,0.91215,,-0.76895,-0.60844,-0.12042,-0.15495,
85.38281,-3.47900,-5.46265,-13.58032,-0.17535,-0.40811,0.92481,,-0.76931,-0.60817,-0.12066,-0.15405,
85.39063,-3.60107,-5.49316,-14.64844,-0.15867,-0.37108,0.91653,,-0.76968,-0.60789,-0.12094,-0.15308,
85.39844,-4.91333,-5.09644,-15.16724,-0.16137,-0.38776,0.92359,,-0.77011,-0.60753,-0.12125,-0.15212,
85.40625,-6.56128,-4.57764,-16.26587,-0.16284,-0.38383,0.93966,,-0.77062,-0.60706,-0.12162,-0.15113,
85.41406,-7.78198,-3.84521,-17.42554,-0.15793,-0.37868,0.92724,,-0.77117,-0.60651,-0.12205,-0.15012,
85.42188,-9.03320,-3.54004,-17.97485,-0.16578,-0.37893,0.92578,,-0.77179,-0.60589,-0.12252,-0.14911,
85.42969,-11.93237,-3.75366,-18.73779,-0.15769,-0.37967,0.92651,,-0.77253,-0.60511,-0.12297,-0.14807,
85.43750,-14.89258,-3.44849,-19.80591,-0.17044,-0.37697,0.93625,,-0.77340,-0.60416,-0.12346,-0.14701,
85.44531,-16.57104,-3.75366,-20.50781,-0.18320,-0.37427,0.91921,,-0.77434,-0.60311,-0.12394,-0.14591,
85.45313,-21.02661,-5.12695,-21.72852,-0.14739,-0.37108,0.92505,,-0.77549,-0.60184,-0.12435,-0.14473,
85.46094,-26.27563,-3.96729,-22.03369,-0.19546,-0.38040,0.95646,,-0.77684,-0.60026,-0.12479,-0.14363,
85.46875,-28.68652,-6.07300,-22.15576,-0.17412,-0.37623,0.93406,,-0.77831,-0.59858,-0.12509,-0.14245,
85.47656,-35.91919,-8.75854,-22.82715,-0.13046,-0.35245,1.01488,,-0.78009,-0.59653,-0.12521,-0.14119,
85.48438,-44.25049,-6.19507,-23.77319,-0.20944,-0.37255,1.02462,,-0.78220,-0.59399,-0.12542,-0.14005,
85.49219,-47.88208,-10.89478,-25.14648,-0.10888,-0.32106,0.94891,,-0.78449,-0.59128,-0.12540,-0.13868,
85.50000,-58.13599,-8.88062,-28.32031,-0.19718,-0.35048,1.00685,,-0.78720,-0.58797,-0.12551,-0.13731,
85.50781,-68.60352,-8.45337,-31.31104,-0.17657,-0.34730,1.01269,,-0.79033,-0.58406,-0.12567,-0.13587,
85.51563,-73.91357,-10.19287,-32.25708,-0.12237,-0.35514,0.99224,,-0.79367,-0.57985,-0.12572,-0.13436,
85.52344,-86.42578,-9.03320,-32.56226,-0.09784,-0.35269,1.01780,,-0.79748,-0.57493,-0.12572,-0.13298,
85.53125,-100.92163,-6.22559,-31.79932,-0.11305,-0.36127,1.03338,,-0.80178,-0.56917,-0.12571,-0.13187,
85.53906,-108.15430,-6.62231,-30.97534,-0.09269,-0.33038,1.01001,,-0.80631,-0.56300,-0.12557,-0.13085,
85.54688,-127.31934,-4.24194,-29.20532,-0.07405,-0.34484,1.02657,,-0.81149,-0.55573,-0.12531,-0.13017,
85.55469,-147.06421,-4.36401,-29.08325,-0.12409,-0.28918,1.07014,,-0.81734,-0.54732,-0.12486,-0.12965,
85.56250,-158.84399,-6.56128,-29.20532,-0.09981,-0.24896,1.06259,,-0.82356,-0.53820,-0.12417,-0.12912,
85.57031,-191.28418,-6.98853,-31.03638,-0.17510,-0.24994,1.10641,,-0.83086,-0.52718,-0.12322,-0.12873,
85.57813,-229.03442,-17.30347,-38.17749,-0.30976,-0.22125,1.17652,,-0.83949,-0.51393,-0.12159,-0.12785,
85.58594,-249.29810,-26.27563,-43.54858,-0.32840,-0.16657,1.18626,,-0.84872,-0.49941,-0.11942,-0.12648,
85.59375,-300.29297,-41.93115,-56.88477,-0.50254,-0.29065,1.17384,,-0.85961,-0.48178,-0.11633,-0.12418,
85.60156,-337.76855,-62.22534,-76.04980,-0.70611,-0.44146,1.26635,,-0.87162,-0.46173,-0.11231,-0.12031,
85.60938,-348.44971,-77.02637,-85.81543,-0.57440,-0.45421,1.15826,,-0.88363,-0.44081,-0.10755,-0.11541,
85.61719,-376.03760,-87.34131,-100.86060,-0.21018,-0.72984,1.32867,,-0.89605,-0.41790,-0.10232,-0.10943,
85.62500,-392.12036,-68.78662,-105.95703,0.32304,-0.92749,1.42799,,-0.90816,-0.39351,-0.09816,-0.10370,
85.63281,-399.53613,-30.94482,-105.46875,-0.06301,-1.42994,1.67897,,-0.91949,-0.36808,-0.09620,-0.09897,
85.64063,-393.82935,1.70898,-109.49707,-0.52903,-1.93460,1.90829,,-0.92977,-0.34244,-0.09637,-0.09469,
85.64844,-369.87305,6.43921,-119.90356,-0.50499,-1.80341,1.90074,,-0.93885,-0.31795,-0.09716,-0.08964,
85.65625,-358.27637,8.36182,-123.90137,-0.44956,-1.68301,1.76198,,-0.94703,-0.29394,-0.09816,-0.08423,
85.66406,-325.25635,19.65332,-133.94165,-0.73162,-1.25780,1.91291,,-0.95394,-0.27175,-0.10023,-0.07812,
85.67188,-300.50659,-12.29858,-157.07397,-0.97443,-0.45348,1.59937,,-0.96019,-0.25104,-0.10074,-0.06970,
85.67969,-302.12402,-32.44019,-170.65430,-1.07254,-0.15357,1.35106,,-0.96614,-0.23012,-0.10010,-0.06003,
85.68750,-312.28638,-83.98438,-187.89673,-1.01221,0.41362,0.57743,,-0.97207,-0.20851,-0.09624,-0.04844,
85.69531,-305.72510,-113.58643,-180.63354,-0.10103,-0.38997,1.69285,,-0.97744,-0.18737,-0.09024,-0.03685,
85.70313,-300.20142,-70.25146,-163.08594,0.05937,-2.71170,2.90612,,-0.98185,-0.16647,-0.08685,-0.02692,
85.71094,-90.94238,20.81299,-113.55591,-0.31859,-2.13348,3.14859,,-0.98294,-0.15953,-0.08937,-0.02009,
85.71875,58.80737,109.16138,-57.34253,-1.00828,-0.38163,2.32237,,-0.98169,-0.16283,-0.09740,-0.01707,
85.72656,93.71948,114.62402,-39.39819,-1.13361,-0.37844,2.06579,,-0.97989,-0.16864,-0.10564,-0.01507,
85.73438,153.56445,95.91675,-9.73511,-1.02790,0.26404,1.41022,,-0.97737,-0.17866,-0.11233,-0.01441,
85.74219,166.38184,77.20947,2.13623,-0.91189,0.45016,1.08036,,-0.97468,-0.18965,-0.11762,-0.01421,
85.75000,166.41235,66.58936,22.09473,-0.85891,0.56002,0.91045,,-0.97190,-0.20080,-0.12193,-0.01520,
85.75781,162.62817,45.89844,41.01563,-0.50940,0.39106,0.82086,,-0.96918,-0.21185,-0.12458,-0.01719,
85.76563,163.42163,46.17310,51.60522,-0.37598,0.33466,0.81965,,-0.96629,-0.22301,-0.12707,-0.01988,
85.77344,165.83252,57.55615,74.92065,-0.19325,0.17845,0.86712,,-0.96309,-0.23449,-0.12994,-0.02425,
85.78125,173.52295,72.26563,97.93091,-0.15720,-0.01821,0.92335,,-0.95942,-0.24659,-0.13339,-0.03030,
85.78906,179.44336,78.61328,108.33740,-0.16505,-0.09006,0.94477,,-0.95536,-0.25910,-0.13706,-0.03707,
85.79688,193.48145,83.52661,125.85449,-0.18369,-0.22297,0.97325,,-0.95071,-0.27261,-0.14074,-0.04492,
85.80469,208.40454,80.01709,138.58032,-0.17314,-0.34019,0.99443,,-0.94551,-0.28712,-0.14397,-0.05338,
85.81250,216.06445,76.20239,143.24951,-0.14910,-0.39487,0.98908,,-0.93986,-0.30209,-0.14683,-0.06198,
85.82031,231.04858,65.94849,148.98682,-0.09686,-0.46132,0.97471,,-0.93365,-0.31801,-0.14893,-0.07055,
85.82813,244.53735,53.77197,149.20044,-0.02402,-0.51454,0.97155,,-0.92692,-0.33473,-0.15026,-0.07872,
85.83594,250.09155,48.15674,147.52197,0.03019,-0.54421,0.98689,,-0.91976,-0.35167,-0.15123,-0.08656,
85.84375,260.46753,39.82544,141.05225,0.17833,-0.59276,0.98031,,-0.91210,-0.36911,-0.15184,-0.09366,
85.85156,268.73779,41.19873,130.55420,0.27031,-0.62047,0.99516,,-0.90391,-0.38678,-0.15278,-0.10002,
85.85938,271.69800,44.52515,124.23706,0.29066,-0.63543,1.01439,,-0.89527,-0.40439,-0.15404,-0.10600,
85.86719,275.69580,52.12402,110.38208,0.23768,-0.71513,1.07793,,-0.88616,-0.42187,-0.15612,-0.11126,
85.87500,280.05981,55.96924,95.97778,0.11971,-0.83479,1.16946,,-0.87662,-0.43925,-0.15882,-0.11567,
85.88281,282.65381,55.48096,88.98926,0.06207,-0.89168,1.21133,,-0.86670,-0.45652,-0.16165,-0.11957,
85.89063,288.72681,51.91040,77.48413,-0.02426,-1.01086,1.29288,,-0.85636,-0.47385,-0.16462,-0.12256,
85.89844,295.10498,48.21777,70.43457,-0.07503,-1.09988,1.34060,,-0.84554,-0.49130,-0.16758,-0.12489,
85.90625,297.60742,47.14966,68.93921,-0.09245,-1.13028,1.34790,,-0.83430,-0.50867,-0.17047,-0.12701,
85.91406,300.29297,48.40088,69.24438,-0.18737,-1.17810,1.36908,,-0.82258,-0.52595,-0.17338,-0.12911,
85.92188,295.04395,48.85864,73.60840,-0.22244,-1.30611,1.40584,,-0.81064,-0.54276,-0.17604,-0.13147,
85.92969,290.40527,50.14038,77.30103,-0.22833,-1.40517,1.43821,,-0.79847,-0.55910,-0.17851,-0.13409,
85.93750,278.47290,56.06079,88.07373,-0.20772,-1.69061,1.49031,,-0.78626,-0.57464,-0.18071,-0.13760,
85.94531,267.18140,65.58228,102.35596,-0.23667,-1.98046,1.47303,,-0.77392,-0.58942,-0.18268,-0.14234,
85.95313,261.99341,70.83130,109.98535,-0.30534,-2.11508,1.46304,,-0.76134,-0.60374,-0.18451,-0.14769,
85.96094,254.05884,75.68359,124.29810,-0.50327,-2.35246,1.36543,,-0.74858,-0.61754,-0.18585,-0.15402,
85.96875,250.15259,67.50488,134.70459,-0.74879,-2.46918,1.20817,,-0.73569,-0.63112,-0.18623,-0.16053,
85.97656,248.93188,57.43408,138.67188,-0.77945,-2.49738,1.08791,,-0.72265,-0.64455,-0.18584,-0.16675,
85.98438,244.32373,36.16333,143.52417,-0.62100,-2.47727,0.72325,,-0.70973,-0.65782,-0.18407,-0.17227,
85.99219,233.88672,24.62769,140.38086,0.07115,-2.48733,0.38073,,-0.69720,-0.67045,-0.18167,-0.17721,
86.00000,222.19849,37.38403,135.95581,0.57150,-2.95447,0.00511,,-0.68484,-0.68212,-0.17987,-0.18262,
86.00781,220.27588,107.66602,118.16406,1.47580,-3.12809,-0.77120,,-0.67169,-0.69240,-0.18206,-0.19046,
86.01563,185.18066,209.53369,105.25513,1.91042,-3.34388,-1.62882,,-0.65882,-0.69934,-0.18899,-0.20289,
86.02344,156.09741,250.64087,105.25513,1.83733,-3.31789,-1.95867,,-0.64649,-0.70413,-0.19729,-0.21756,
86.03125,85.20508,287.71973,93.62793,-0.94819,-1.86496,-1.46669,,-0.63695,-0.70476,-0.20673,-0.23425,
86.03906,-98.08350,2.34985,25.57373,-0.57955,-2.60650,-2.40051,,-0.64114,-0.70087,-0.20406,-0.23681,
86.04688,-138.21411,-92.62085,-32.98950,-0.40075,-2.41106,-1.58987,,-0.64948,-0.69586,-0.19936,-0.23282,
86.05469,-228.08838,-212.52441,-146.82007,2.34920,-2.21023,-1.08961,,-0.66524,-0.68705,-0.19318,-0.21933,
86.06250,-210.38818,-94.81812,-189.81934,-1.23295,-1.76123,2.14442,,-0.67900,-0.67632,-0.19464,-0.20895,
86.07031,-170.65430,-115.23438,-189.81934,-1.45295,-1.26442,3.83751,,-0.69096,-0.66744,-0.19564,-0.19703,
86.07813,-99.42627,-125.09155,-128.69263,-1.10786,-0.90370,2.29267,,-0.69889,-0.66258,-0.19427,-0.18657,
86.08594,-122.00928,-148.65112,-80.26123,-0.04364,-0.80684,0.28993,,-0.70744,-0.65740,-0.18921,-0.17766,
86.09375,-173.85864,-170.53223,-71.22803,0.75054,-1.26466,0.97252,,-0.71825,-0.64999,-0.18200,-0.16883,
86.10156,-173.21777,-131.89697,-31.49414,0.59161,-2.99689,2.96260,,-0.72785,-0.64256,-0.17490,-0.16360,
86.10938,-66.43677,-156.31104,-36.16333,1.29921,-0.93239,1.59426,,-0.73301,-0.64049,-0.16793,-0.15578,
86.11719,-52.58179,-126.43433,-43.73169,1.16137,-0.15063,1.10447,,-0.73726,-0.63858,-0.16289,-0.14872,
86.12500,-79.89502,-64.05640,-31.92139,-0.19767,-0.13347,1.02340,,-0.74180,-0.63479,-0.16025,-0.14521,
86.13281,-86.36475,-70.67871,-19.16504,-0.51995,-0.64377,1.06332,,-0.74652,-0.63085,-0.15665,-0.14212,
86.14063,-79.25415,-82.58057,-18.37158,-0.24427,-0.83406,1.05675,,-0.75100,-0.62736,-0.15247,-0.13847,
86.14844,-55.38940,-76.96533,-21.45386,0.09984,-1.10453,1.28071,,-0.75438,-0.62498,-0.14891,-0.13466,
86.15625,-18.43262,-61.73706,-22.76611,0.10524,-0.82695,1.08840,,-0.75603,-0.62432,-0.14652,-0.13105,
86.16406,-4.18091,-47.36328,-21.20972,-0.01862,-0.49688,1.18042,,-0.75691,-0.62426,-0.14494,-0.12799,
86.17188,-1.03760,-32.16553,-19.16504,-0.17240,-0.37623,0.99395,,-0.75747,-0.62425,-0.14408,-0.12565,
86.17969,-4.30298,-26.48926,-15.56396,-0.01666,-0.54936,1.07233,,-0.75808,-0.62406,-0.14333,-0.12376,
86.18750,-4.60815,-18.43262,-13.51929,-0.02132,-0.51871,1.03460,,-0.75860,-0.62381,-0.14291,-0.12233,
86.19531,-3.93677,-7.99561,-8.17871,-0.07969,-0.33675,1.02803,,-0.75895,-0.62355,-0.14281,-0.12161,
86.20313,-7.81250,-4.24194,-6.22559,-0.08190,-0.39291,0.97155,,-0.75940,-0.62309,-0.14278,-0.12118,
86.21094,-10.68115,1.03760,-4.82178,-0.14763,-0.38800,0.95037,,-0.75992,-0.62244,-0.14295,-0.12108,
86.21875,-12.78687,2.10571,-3.57056,-0.10447,-0.38236,0.94526,,-0.76050,-0.62169,-0.14311,-0.12111,
86.22656,-14.16016,3.75366,-3.08228,-0.10250,-0.36544,0.97885,,-0.76112,-0.62086,-0.14331,-0.12125,
86.23438,-17.12036,6.95801,-1.80054,-0.13218,-0.37918,0.98689,,-0.76182,-0.61986,-0.14361,-0.12162,
86.24219,-20.05005,7.17163,-1.00708,-0.18123,-0.39855,0.93090,,-0.76263,-0.61871,-0.14385,-0.12207,
86.25000,-20.41626,7.41577,-1.06812,-0.18688,-0.36299,0.93698,,-0.76346,-0.61754,-0.14411,-0.12253,
86.25781,-21.94214,6.22559,-2.16675,-0.17437,-0.38236,0.92651,,-0.76437,-0.61628,-0.14435,-0.12289,
